char_uniq_key	uniq_key	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
ramsay-bolton	visokinsky	-0.09998170286417007	0.09914997220039368	0.014796193689107895	-0.06076100096106529	-0.10154863446950912	-0.01627814583480358	-0.04212528467178345	-0.06377354264259338	0.19489403069019318	-0.039892617613077164	0.1700914353132248	-0.0018113129772245884	-0.1638660430908203	-0.0582834891974926	-0.05144937336444855	0.09745713323354721	-0.16399793326854706	-0.12423204630613327	-0.09578695893287659	-0.09527649730443954	0.005602234974503517	0.08600518852472305	0.07913598418235779	0.06919857859611511	-0.06078310310840607	-0.2870379090309143	-0.07021094858646393	-0.17529615759849548	0.13057054579257965	-0.11913277208805084	-0.053601548075675964	-0.0901772603392601	-0.2168302685022354	-0.16480740904808044	0.022903721779584885	0.07405038177967072	-0.147751122713089	-0.1330098956823349	0.1573486328125	0.057680219411849976	-0.10629153251647949	-0.0013583982363343239	-0.00642793532460928	0.32214778661727905	0.23079784214496613	0.020802713930606842	-0.03427207097411156	-0.15473443269729614	0.10226086527109146	-0.27249875664711	0.13342063128948212	0.1335510015487671	0.1587197482585907	0.05914093926548958	0.12047773599624634	-0.05265098810195923	0.09136290848255157	0.0998033881187439	-0.2523757517337799	0.055890459567308426	0.12190455198287964	0.06761948019266129	-0.023415453732013702	-0.08304518461227417	0.18857286870479584	0.14027787744998932	-0.06188154220581055	-0.12710927426815033	0.05832685902714729	-0.18912243843078613	-0.08774129301309586	0.0667102262377739	-0.048207543790340424	-0.19885501265525818	-0.26753759384155273	0.011211313307285309	0.37745949625968933	0.25084206461906433	-0.13070110976696014	0.027585893869400024	-0.08952733874320984	-0.0231095552444458	0.08973052352666855	0.015157842077314854	-0.15529051423072815	0.031877126544713974	-0.06603335589170456	0.07626138627529144	0.104399174451828	-0.03260578215122223	-0.0855063647031784	0.18707218766212463	-0.00379288662225008	0.010638149455189705	0.08324819803237915	0.006401047110557556	-0.09752713143825531	0.0370631143450737	-0.16460131108760834	-0.0501583032310009	0.06956371665000916	-0.017266113311052322	0.054964061826467514	0.0508989579975605	-0.15110176801681519	0.12167855352163315	0.012183469720184803	-0.06638847291469574	0.01879066228866577	-0.09285608679056168	-0.17291514575481415	-0.00027185771614313126	0.1929215043783188	-0.23089438676834106	0.2063978910446167	0.1373000293970108	0.059979166835546494	0.1322050839662552	0.12035936862230301	-0.01137185376137495	-0.02412230707705021	-0.05385966598987579	-0.14326605200767517	-0.011383416131138802	0.059416212141513824	-0.00599044281989336	0.1151684820652008	0.02531719207763672
ramsay-bolton	visokinsky	-0.06934364885091782	0.07282303273677826	-0.012429289519786835	-0.047427427023649216	-0.09717661887407303	-0.07098133116960526	-0.07061611860990524	-0.08156806975603104	0.2073410600423813	-0.06400991231203079	0.13206587731838226	0.05404811352491379	-0.19039282202720642	-0.05904742330312729	-0.055154889822006226	0.061194926500320435	-0.11045819520950317	-0.1262972056865692	-0.11271274834871292	-0.05146905779838562	0.03610871732234955	0.08717226982116699	0.10450156778097153	0.038312848657369614	-0.01327490620315075	-0.29686111211776733	-0.07269817590713501	-0.10695768892765045	0.11316429078578949	-0.051511988043785095	-0.037719860672950745	-0.024907810613512993	-0.2413519024848938	-0.18012365698814392	0.02937026508152485	0.0670609399676323	-0.14005494117736816	-0.10777074843645096	0.20392455160617828	0.0968884825706482	-0.14236988127231598	-0.03207121789455414	-0.04484904184937477	0.29432085156440735	0.21274816989898682	0.014183273538947105	-0.013742281123995781	-0.17321324348449707	0.11774998903274536	-0.3114388585090637	0.11929931491613388	0.18437522649765015	0.14350947737693787	0.04822066053748131	0.1206895187497139	-0.07859696447849274	0.1206696480512619	0.0990230068564415	-0.23166275024414062	0.0406140498816967	0.08002451062202454	0.048164814710617065	-0.06347260624170303	-0.07803516834974289	0.16884160041809082	0.13082653284072876	-0.038686223328113556	-0.10803814232349396	0.12581776082515717	-0.1612115353345871	-0.08537580072879791	0.094718798995018	-0.06559514254331589	-0.20376478135585785	-0.26563340425491333	-0.014779822900891304	0.3990187644958496	0.22307629883289337	-0.13533689081668854	0.030750518664717674	-0.11144561320543289	-0.02814074605703354	0.07281950861215591	-0.011389834806323051	-0.1610766053199768	0.028519129380583763	-0.06829600781202316	0.06566464900970459	0.1391732543706894	-0.027550049126148224	-0.1000928059220314	0.20583470165729523	0.04948926717042923	0.04634334146976471	0.1056329682469368	0.026293765753507614	-0.04729887843132019	-0.005952535197138786	-0.22435788810253143	-0.06007763743400574	0.12013145536184311	-0.05648358166217804	0.027570227161049843	0.07931610196828842	-0.1735258251428604	0.11333826184272766	0.029141224920749664	-0.07450422644615173	0.05576333403587341	-0.09719272702932358	-0.1642160415649414	-0.022781236097216606	0.16675908863544464	-0.1849701702594757	0.23188254237174988	0.13927920162677765	0.06665733456611633	0.13035663962364197	0.09655468165874481	-0.005998396314680576	-0.033657707273960114	-0.09385641664266586	-0.14468351006507874	-0.06879880279302597	0.05208754166960716	0.04554511606693268	0.05268247425556183	0.02352660894393921
tyrion-lannister	ziranov	-0.11851499229669571	-0.015666566789150238	0.03673940896987915	-0.048817653208971024	-0.04875650256872177	-0.08256185799837112	0.04019136726856232	-0.1272118240594864	0.15243452787399292	-0.13067585229873657	0.20098431408405304	-0.093112051486969	-0.2384420931339264	-0.018134597688913345	-0.029170315712690353	0.17378059029579163	-0.15814301371574402	-0.15964289009571075	-0.070444256067276	-0.031985994428396225	0.10050772875547409	0.001984105911105871	0.0027326953131705523	0.07084988802671432	-0.07093611359596252	-0.4103412628173828	-0.09058450907468796	-0.04817374795675278	0.003693368285894394	-0.01825323887169361	0.07479087263345718	0.14336200058460236	-0.14394567906856537	0.02148369699716568	0.016508683562278748	0.14027422666549683	-0.045168206095695496	-0.06375221908092499	0.25081872940063477	0.059687621891498566	-0.25484949350357056	-0.06796678900718689	0.016057487577199936	0.27260446548461914	0.18066103756427765	0.06375385820865631	0.03286167234182358	-0.0779891088604927	0.07838668674230576	-0.25384724140167236	-0.07525518536567688	0.15788087248802185	0.03439381718635559	0.024816405028104782	0.029698967933654785	-0.13866585493087769	0.02443038299679756	0.0505441352725029	-0.2704065442085266	-0.014362677931785583	0.021549049764871597	-0.22119039297103882	-0.039057597517967224	-0.09896660596132278	0.1908305585384369	0.09420442581176758	-0.08845748007297516	-0.11487424373626709	0.2934872806072235	-0.2130616009235382	-0.07967742532491684	0.0313628688454628	-0.11206613481044769	-0.20650911331176758	-0.271982342004776	-0.06274355947971344	0.38420337438583374	0.08500788360834122	-0.12979251146316528	0.06113690882921219	-0.01733684539794922	-0.0036440500989556313	0.13409602642059326	0.12583781778812408	0.035785071551799774	-0.02301502600312233	-0.11863959580659866	-0.03886949643492699	0.20172366499900818	-0.07961437851190567	-0.029984125867486	0.14397741854190826	-0.022287985309958458	0.0070168133825063705	0.05874259024858475	0.04090654477477074	-0.0769275352358818	0.06312531977891922	-0.190953329205513	-0.00861224066466093	-0.03115014359354973	-0.048673924058675766	0.023034870624542236	0.04014257714152336	-0.13077642023563385	0.15445509552955627	-0.0012209718115627766	-0.07520726323127747	-0.0436004139482975	-0.03264988213777542	-0.12230052798986435	-0.040786873549222946	0.14399757981300354	-0.23852013051509857	0.1829560399055481	0.23597878217697144	-0.013888446614146233	0.19741521775722504	0.04252021014690399	0.11458900570869446	-0.03347449749708176	-0.04300900548696518	-0.23646265268325806	-0.09077789634466171	0.022664176300168037	0.054453879594802856	0.010283221490681171	0.004073567688465118
tyrion-lannister	ziranov	-0.04957062005996704	0.15188580751419067	0.09752505272626877	-0.033496443182229996	-0.1665690392255783	-0.0322532057762146	-0.03660295531153679	-0.09039980918169022	0.050124458968639374	-0.004580773413181305	0.28815144300460815	0.01343672163784504	-0.2575191855430603	-0.019227610900998116	-0.0077407872304320335	0.16704058647155762	-0.13510748744010925	-0.0722351223230362	-0.18963639438152313	-0.1449865847826004	-0.0022938349284231663	0.05739300698041916	0.08303997665643692	0.03672991320490837	-0.032198309898376465	-0.37323933839797974	-0.06005479395389557	-0.08585689961910248	0.2029217928647995	-0.1373191475868225	-0.039887432008981705	-0.05312008038163185	-0.15326638519763947	-0.10734589397907257	0.04092484712600708	0.04160754382610321	-0.040509771555662155	-0.19278284907341003	0.24586910009384155	-0.026156146079301834	-0.13814745843410492	0.05793675035238266	0.07394444942474365	0.22943897545337677	0.24543026089668274	0.037911899387836456	0.07189054042100906	-0.10317528247833252	0.13191106915473938	-0.238530233502388	0.09247294068336487	0.09157556295394897	0.04046549275517464	0.03789243847131729	0.09156869351863861	-0.18559971451759338	0.015184160321950912	0.1661449670791626	-0.1797260046005249	-0.0018321597017347813	0.03727545589208603	-0.06103982403874397	-0.06344232708215714	-0.1078912690281868	0.1829410344362259	0.09926177561283112	-0.07375603914260864	-0.11585484445095062	0.13872872292995453	-0.1356401890516281	-0.07425262033939362	-0.04390198364853859	-0.1330234408378601	-0.045187100768089294	-0.3340822756290436	0.04327911138534546	0.4105261266231537	0.09660070389509201	-0.20385724306106567	0.03999079763889313	-0.02289285510778427	-0.014992582611739635	0.08419811725616455	0.03244854882359505	-0.10352423787117004	-0.11496181786060333	-0.12144286930561066	0.05143630877137184	0.16652517020702362	-0.03504594787955284	-0.003044565673917532	0.1818932294845581	-0.018522776663303375	0.077852264046669	0.08220089226961136	0.12258502095937729	-0.19223196804523468	-0.008586835116147995	-0.1186201274394989	0.014280008152127266	0.10941427201032639	-0.07991816848516464	0.01594700664281845	0.11171461641788483	-0.2137521356344223	0.10208533704280853	-0.028147583827376366	-0.006797758862376213	0.06287509948015213	-0.06392239034175873	-0.08508463948965073	-0.004729697480797768	0.20189331471920013	-0.1848394125699997	0.2657775580883026	0.24645110964775085	-0.03156530112028122	0.11326690763235092	0.13958562910556793	0.0268641896545887	0.0006346553564071655	0.0002880748361349106	-0.22693930566310883	-0.08248529583215714	0.034447647631168365	-0.07866566628217697	0.014015553519129753	0.0629887729883194
tyrion-lannister	ziranov	-0.07428091764450073	0.1490449160337448	0.1000281274318695	-0.05446614325046539	-0.13398976624011993	-0.027498014271259308	-0.09638018161058426	-0.03734420984983444	0.06576868146657944	-0.03151049464941025	0.23546157777309418	0.013953250832855701	-0.23642674088478088	-0.009585490450263023	-0.011802444234490395	0.1597462147474289	-0.18721088767051697	-0.0588076114654541	-0.1661880910396576	-0.08796864002943039	-0.004309254698455334	0.05957140028476715	0.08268499374389648	-0.033478397876024246	-0.06360182166099548	-0.37277862429618835	-0.06166683882474899	-0.07188096642494202	0.15480419993400574	-0.13633069396018982	-0.016105610877275467	-0.05424818769097328	-0.1675957888364792	-0.08081142604351044	0.047258224338293076	0.06094888597726822	-0.08112765848636627	-0.16317212581634521	0.2766052782535553	0.017102424055337906	-0.137464240193367	0.06626538932323456	0.03950304538011551	0.22229230403900146	0.26780274510383606	0.030195869505405426	0.012906157411634922	-0.11095160245895386	0.15295831859111786	-0.27548813819885254	0.10632593929767609	0.1439231038093567	0.0476372092962265	0.0770445242524147	0.08514557033777237	-0.16693595051765442	0.05666608363389969	0.14687862992286682	-0.20063519477844238	-0.020053360611200333	0.04059890657663345	-0.09456619620323181	-0.06389930099248886	-0.06540846079587936	0.17898406088352203	0.08347588777542114	-0.12203257530927658	-0.0826217532157898	0.15543478727340698	-0.0731501430273056	-0.009894552640616894	-0.055645670741796494	-0.11726797372102737	-0.08801441639661789	-0.34310367703437805	0.07172953337430954	0.3647146224975586	0.09183883666992188	-0.2108808159828186	0.03107358142733574	-0.03430856391787529	-0.04292922094464302	0.0256054550409317	0.08989758044481277	-0.1299867033958435	-0.12224656343460083	-0.06606695055961609	0.05262480676174164	0.10340359807014465	-0.03588724136352539	-0.007522181607782841	0.18406401574611664	0.0003862306475639343	0.08306191861629486	0.0895388200879097	0.11142729967832565	-0.1916673183441162	-0.078242726624012	-0.13113528490066528	0.013226689770817757	0.10104496031999588	-0.12263581156730652	-0.018642721697688103	0.15792784094810486	-0.1798824518918991	0.1309334933757782	-0.008572705090045929	-0.05291122943162918	0.05727735906839371	-0.0668654590845108	-0.06647499650716782	-0.04636625945568085	0.1675146222114563	-0.18808713555335999	0.254640132188797	0.23189161717891693	-0.026958825066685677	0.15366536378860474	0.16194511950016022	0.0608501061797142	-0.01646118424832821	0.04927840828895569	-0.19890481233596802	-0.09045645594596863	-0.001648005098104477	0.01129379216581583	0.0018716510385274887	0.06525330990552902
tyrion-lannister	kalamanov	-0.1660250425338745	0.08155506104230881	0.0003776000812649727	-0.07238542288541794	-0.05223492532968521	-0.07062758505344391	-0.033136844635009766	-0.0817643254995346	0.12456981837749481	-0.027135450392961502	0.1472771167755127	-0.10726091265678406	-0.1952172964811325	-0.040886033326387405	0.04934864491224289	0.08888610452413559	-0.12071334570646286	-0.13663023710250854	-0.05762118101119995	-0.07911451905965805	0.04079250618815422	0.036779362708330154	-0.08197218924760818	-0.006842577829957008	-0.11508101224899292	-0.3436163365840912	-0.08917799592018127	-0.07322017103433609	0.039300862699747086	-0.05379370599985123	0.0713268592953682	0.027144061401486397	-0.17668169736862183	-0.08374246954917908	0.09809114784002304	0.0580906867980957	-0.034672703593969345	0.026653584092855453	0.16771534085273743	0.019323963671922684	-0.16327480971813202	-0.004750116262584925	0.09111964702606201	0.3277985751628876	0.1738508939743042	0.14539431035518646	-0.010170429944992065	-0.06589186936616898	0.0860007256269455	-0.30820491909980774	0.07503955811262131	0.16221745312213898	-0.008968046866357327	0.03998683765530586	0.16306328773498535	-0.09285202622413635	0.008485007099807262	0.038598209619522095	-0.2520833909511566	0.09764301776885986	0.13567669689655304	0.0073957284912467	-0.09124543517827988	-0.07695108652114868	0.20236052572727203	0.10518617928028107	-0.13960252702236176	-0.08900059014558792	0.126430943608284	-0.1805972307920456	-0.06290082633495331	0.03429393842816353	-0.04986174404621124	-0.20112960040569305	-0.3081311285495758	0.05209360271692276	0.39577895402908325	0.15348857641220093	-0.15632198750972748	0.04189117252826691	0.026666294783353806	0.0003321501426398754	0.19191454350948334	0.011084457859396935	-0.05892850458621979	-0.01915893703699112	-0.019249137490987778	0.03985103219747543	0.19357940554618835	0.020336806774139404	-0.03511115536093712	0.17388424277305603	-0.031117500737309456	-0.009817704558372498	0.015971053391695023	0.1289532631635666	-0.06223493814468384	-0.08451879769563675	-0.16630695760250092	-0.04509832710027695	0.13589522242546082	-0.012890532612800598	0.042358048260211945	0.1639762669801712	-0.17384690046310425	0.18304690718650818	0.007608885411173105	-0.02905689738690853	-0.06657466292381287	0.023961257189512253	-0.06708717346191406	0.02810058556497097	0.09680189192295074	-0.2360486388206482	0.20775599777698517	0.16107410192489624	-0.06407910585403442	0.08532210439443588	0.029910359531641006	-0.03377346694469452	0.02115507423877716	-0.0059498026967048645	-0.12882187962532043	-0.16372765600681305	-0.03946790099143982	0.05866384506225586	0.03561125323176384	0.01475493237376213
tyrion-lannister	kalamanov	-0.23313115537166595	0.1000368595123291	0.018984876573085785	-0.0826103538274765	-0.09741885215044022	-0.0418025404214859	-0.029719488695263863	-0.09711343050003052	0.13228389620780945	-0.0868229791522026	0.2102629840373993	-0.10735274851322174	-0.2361903339624405	-0.041114263236522675	0.018292423337697983	0.11452730000019073	-0.10964491963386536	-0.13309882581233978	-0.08446913957595825	-0.05649665370583534	0.06379488855600357	0.03932008892297745	-0.08641736954450607	0.011830680072307587	-0.06660046428442001	-0.34168216586112976	-0.09361035376787186	-0.0715281218290329	0.04552951455116272	-0.04996049404144287	0.055891379714012146	0.0031523604411631823	-0.1743873506784439	-0.10700386762619019	0.07372119277715683	0.06880560517311096	-0.01959630846977234	0.033122409135103226	0.17058789730072021	-0.02850956842303276	-0.16144725680351257	-0.014241889119148254	0.10402221232652664	0.3359518051147461	0.18400005996227264	0.12486625462770462	0.009760616347193718	-0.07950162887573242	0.08664332330226898	-0.3233011066913605	0.08617542684078217	0.15309451520442963	0.05917057394981384	0.019001871347427368	0.21839651465415955	-0.11680945008993149	0.016877952963113785	0.08490946888923645	-0.19462984800338745	0.11258482187986374	0.1500396430492401	0.0246854480355978	-0.047211237251758575	-0.05129384994506836	0.2590296268463135	0.07716245204210281	-0.14276811480522156	-0.10412418842315674	0.14079049229621887	-0.14195075631141663	-0.07013615220785141	0.03853003680706024	-0.10742881149053574	-0.20182478427886963	-0.34242698550224304	0.07633954286575317	0.418423056602478	0.17662613093852997	-0.17043498158454895	0.0889669880270958	0.007795482873916626	0.023675601929426193	0.20235833525657654	0.02745652012526989	-0.04720307141542435	-0.04371451213955879	-0.05915428325533867	0.050153594464063644	0.1777643859386444	0.0032847383990883827	-0.03168833628296852	0.1992829144001007	-0.015686621889472008	-0.042522113770246506	0.017223671078681946	0.10025173425674438	-0.06315555423498154	-0.09944470226764679	-0.17063334584236145	-0.03867216035723686	0.13309898972511292	0.01980070397257805	0.048570550978183746	0.16377054154872894	-0.16777966916561127	0.1132545992732048	-0.04429382085800171	0.004176333546638489	-0.08745916187763214	-0.010852783918380737	-0.08493834733963013	0.04997538775205612	0.08939314633607864	-0.2377692013978958	0.2053961455821991	0.13065239787101746	-0.08178430795669556	0.07801000773906708	0.08219818770885468	-0.04070620611310005	0.06964582949876785	0.009157516062259674	-0.1192815974354744	-0.15107664465904236	0.003603057935833931	0.03486069664359093	0.06363716721534729	0.026736823841929436
tyrion-lannister	kalamanov	-0.2113068699836731	0.09694413095712662	0.014730054885149002	-0.05672023817896843	-0.07870835065841675	-0.07285008579492569	-0.03396184742450714	-0.03198469430208206	0.07713820785284042	-0.04382093995809555	0.15217897295951843	-0.10197608172893524	-0.19932755827903748	-0.020692376419901848	0.05594760179519653	0.0956953838467598	-0.1324792504310608	-0.09413637220859528	-0.09747724235057831	-0.08975297957658768	0.046715762466192245	0.04787835851311684	-0.10460501164197922	-0.010459708981215954	-0.0850519984960556	-0.3542446196079254	-0.07541424036026001	-0.09811265766620636	0.057666901499032974	-0.059082575142383575	0.06575440615415573	0.011521206237375736	-0.16429604589939117	-0.09355707466602325	0.080886609852314	0.018009603023529053	-0.054833099246025085	0.03618628904223442	0.1550154983997345	0.04598310962319374	-0.16333350539207458	-0.032656967639923096	0.0822254866361618	0.35792678594589233	0.19777552783489227	0.13623552024364471	0.008432870730757713	-0.0692528784275055	0.0955599993467331	-0.2897169291973114	0.08105812221765518	0.14669114351272583	0.04129856824874878	0.06150369718670845	0.19254958629608154	-0.10738437622785568	0.048190027475357056	0.007306816056370735	-0.2478419542312622	0.10744696855545044	0.13068416714668274	-0.014370394870638847	-0.08355889469385147	-0.05345917120575905	0.2202460616827011	0.06260152906179428	-0.11235114932060242	-0.1172817125916481	0.14585795998573303	-0.15904098749160767	-0.04747013747692108	0.07698091119527817	-0.07275614142417908	-0.20153887569904327	-0.32702070474624634	0.07790960371494293	0.3883214592933655	0.1732342541217804	-0.1494138091802597	0.03231881931424141	0.012344521470367908	-0.032053958624601364	0.21119463443756104	0.050107408314943314	-0.06405048817396164	-0.046317312866449356	-0.004108891356736422	0.06081879884004593	0.16425099968910217	-0.011510995216667652	-0.0621970109641552	0.15299218893051147	-0.017329270020127296	-0.06917117536067963	0.02081909589469433	0.10183148086071014	-0.0922681987285614	-0.0884215384721756	-0.1386827528476715	-0.08004378527402878	0.16716034710407257	-0.04400131106376648	0.031230460852384567	0.1555880755186081	-0.17611552774906158	0.16005566716194153	-0.01612767018377781	-0.03040715679526329	-0.08233235031366348	-0.02034042775630951	-0.09571581333875656	0.039672769606113434	0.10013120621442795	-0.21765387058258057	0.21418340504169464	0.17180803418159485	-0.05937723070383072	0.07641031593084335	0.04062710702419281	-0.04824123531579971	0.017882660031318665	-0.0026771463453769684	-0.1182984784245491	-0.142122283577919	-0.00353058148175478	0.07159660011529922	0.03368312865495682	-0.013748719356954098
tyrion-lannister	kozak	-0.09643803536891937	0.057913389056921005	0.04477361962199211	-0.0017269933596253395	-0.1078142449259758	-0.09429442882537842	0.007590075954794884	-0.17126762866973877	0.15363739430904388	-0.04894962161779404	0.2057436853647232	0.01654691807925701	-0.23665854334831238	-0.10577262938022614	-0.04046183452010155	0.05692630261182785	-0.03946689888834953	-0.14856548607349396	-0.15861281752586365	-0.10754083096981049	0.021907106041908264	-0.03374193608760834	0.027819372713565826	0.0021174256689846516	-0.17427361011505127	-0.18533898890018463	-0.08990467339754105	-0.13386036455631256	0.10984952002763748	-0.1220349371433258	0.02934129908680916	0.012170892208814621	-0.19596636295318604	-0.11847639083862305	0.007672309875488281	0.06315864622592926	-0.008218295872211456	-0.01364451926201582	0.21641547977924347	-0.0002775769680738449	-0.18030737340450287	-0.03342694789171219	0.07221867144107819	0.23962253332138062	0.18340584635734558	0.015951473265886307	0.014909323304891586	-0.05203532800078392	0.15447042882442474	-0.24232067167758942	0.04592642933130264	0.10926301032304764	0.2520647346973419	0.08905114233493805	0.140705406665802	-0.12865032255649567	0.09023189544677734	0.1412082314491272	-0.23765580356121063	0.08406364172697067	0.04328916594386101	-0.050427503883838654	-0.08102919906377792	0.006439784541726112	0.14050070941448212	0.06386109441518784	-0.05249318480491638	-0.04901386424899101	0.14615269005298615	-0.18917804956436157	-0.012008573859930038	0.16293083131313324	-0.05314972996711731	-0.14653447270393372	-0.21689867973327637	-0.02310030534863472	0.45534780621528625	0.1723422259092331	-0.18329772353172302	0.017320355400443077	-0.08949369937181473	-0.0736163854598999	0.0033955546095967293	-0.062258172780275345	-0.09930092841386795	0.02941541187465191	-0.08546897768974304	0.03526327386498451	0.1845935434103012	-0.04613697901368141	0.08338546007871628	0.21386301517486572	0.05223701149225235	0.008770691230893135	-0.0015497738495469093	-0.0009372252970933914	-0.10204100608825684	-0.01753382757306099	-0.01684308983385563	-0.0658341571688652	0.0772956982254982	-0.10025818645954132	0.09063927084207535	-0.032684143632650375	-0.23402529954910278	0.16408848762512207	0.03544430807232857	-0.010809473693370819	-0.012992018833756447	-0.025164052844047546	0.006153877824544907	0.012883352115750313	0.17439806461334229	-0.2666386663913727	0.21498693525791168	0.17268261313438416	-0.09801272302865982	0.07270309329032898	-0.017323177307844162	0.015290364623069763	-0.010291644372045994	-0.039586953818798065	-0.04002229496836662	-0.12179001420736313	-0.008493972010910511	-0.14255757629871368	0.04945603385567665	0.007294686045497656
tyrion-lannister	kozak	-0.13943761587142944	0.040643833577632904	0.03841251879930496	-0.008407489396631718	-0.15750713646411896	-0.0831676572561264	-0.02279275842010975	-0.17457769811153412	0.10489725321531296	-0.08489187806844711	0.22360509634017944	0.0339091457426548	-0.22339391708374023	-0.09078210592269897	-0.08618354052305222	0.08456972986459732	-0.04881666228175163	-0.13331802189350128	-0.21213054656982422	-0.063383549451828	0.027700362727046013	-0.022878270596265793	0.04523323103785515	-0.018856771290302277	-0.1250750720500946	-0.20741215348243713	-0.0945991724729538	-0.08632504194974899	0.1506744772195816	-0.11954866349697113	-0.027729257941246033	-0.0077759758569300175	-0.19972097873687744	-0.0949869155883789	0.02704727277159691	0.030161691829562187	-0.0036415362264961004	-0.027179386466741562	0.20942458510398865	-0.013110700994729996	-0.22208544611930847	-0.013634414412081242	0.09064622223377228	0.21831367909908295	0.22143803536891937	0.021128563210368156	0.00618516281247139	-0.052994631230831146	0.14943259954452515	-0.2674977481365204	0.07018762081861496	0.0974714607000351	0.23522378504276276	0.06789538264274597	0.17196816205978394	-0.12244307994842529	0.0914694145321846	0.16233494877815247	-0.18879961967468262	0.09061583131551743	0.08204907178878784	-0.06566527485847473	-0.05811724066734314	-0.010104101151227951	0.14041107892990112	0.09491638839244843	-0.037215739488601685	-0.13072139024734497	0.19770635664463043	-0.18841952085494995	0.005698169581592083	0.16506433486938477	-0.05832800641655922	-0.11076154559850693	-0.21616396307945251	-0.043715573847293854	0.46208688616752625	0.203116774559021	-0.15415851771831512	-0.006710859015583992	-0.10551286488771439	-0.06512268632650375	0.011018169112503529	-0.09362085163593292	-0.10358166694641113	-0.03936849534511566	-0.10960781574249268	0.01575785130262375	0.22140131890773773	-0.022413328289985657	0.07826752215623856	0.22488786280155182	0.06640271097421646	-0.045551083981990814	0.0026878295466303825	0.00146468635648489	-0.1207616850733757	-0.03363494947552681	-0.0037031173706054688	-0.038674890995025635	0.04433022066950798	-0.13343511521816254	0.0973067358136177	0.03925132378935814	-0.1981801837682724	0.13032786548137665	-0.04157975688576698	0.030094165354967117	0.006793464999645948	-0.012555086985230446	0.0007463423535227776	0.009555206634104252	0.1143648773431778	-0.24433180689811707	0.24360492825508118	0.16003750264644623	-0.03769512474536896	0.01930052787065506	-0.01268273126333952	0.025611091405153275	2.1760351955890656e-05	-0.01201212964951992	-0.061682675033807755	-0.147287055850029	-0.02523675002157688	-0.17793279886245728	0.03319474682211876	0.0333426408469677
tyrion-lannister	kozak	-0.16178900003433228	0.025304650887846947	0.058858323842287064	0.0025740298442542553	-0.14053839445114136	-0.08467759937047958	-0.04395826533436775	-0.18493245542049408	0.06984437257051468	-0.0903652012348175	0.21246179938316345	-0.020196624100208282	-0.23551490902900696	-0.08397623896598816	-0.01836000382900238	0.06544899195432663	-0.03238729387521744	-0.12693578004837036	-0.216339573264122	-0.06868494302034378	0.009194540791213512	-0.05299390107393265	0.0027379777748137712	0.006278866436332464	-0.15760716795921326	-0.2034110575914383	-0.1030387431383133	-0.07821478694677353	0.11344031989574432	-0.1269737184047699	-0.0014392826706171036	0.01162763498723507	-0.18095903098583221	-0.11033875495195389	0.014080880209803581	0.10609634220600128	0.0041994559578597546	-0.006434508599340916	0.18963012099266052	-0.05148641765117645	-0.23474302887916565	-0.007749415002763271	0.07454477250576019	0.24613896012306213	0.18011488020420074	0.03474853187799454	0.006784500554203987	-0.031301192939281464	0.16497302055358887	-0.2732885479927063	0.06780634820461273	0.09319423139095306	0.23990274965763092	0.07102273404598236	0.16063544154167175	-0.14080508053302765	0.11726848781108856	0.20459961891174316	-0.18774659931659698	0.09301774203777313	0.09508705139160156	-0.10109885782003403	-0.023666976019740105	-0.0014865343691781163	0.16260084509849548	0.0956747755408287	-0.033710770308971405	-0.1020435094833374	0.16608691215515137	-0.14247536659240723	0.00840721745043993	0.1713026612997055	-0.06240949034690857	-0.13803818821907043	-0.2282107174396515	-0.0080046895891428	0.4733075499534607	0.19816692173480988	-0.20232734084129333	0.006136422045528889	-0.10205596685409546	-0.04991384223103523	0.045837827026844025	-0.08430516719818115	-0.08913281559944153	-0.009334147907793522	-0.12505307793617249	0.02308575250208378	0.22444568574428558	-0.020058900117874146	0.10961800068616867	0.21160613000392914	0.08685728907585144	-0.04017999768257141	0.02447270043194294	-0.025952434167265892	-0.13687345385551453	-0.03868219628930092	-0.032685376703739166	-0.0679028257727623	0.08461169898509979	-0.11045736819505692	0.1109858974814415	0.012667719274759293	-0.21899756789207458	0.20071013271808624	-0.003638741560280323	0.03344052657485008	0.011299919337034225	-0.010533429682254791	0.018805675208568573	0.025125527754426003	0.1587829738855362	-0.26524996757507324	0.19970545172691345	0.15944816172122955	-0.03764721751213074	0.05418834835290909	0.011438015848398209	0.03853344917297363	-0.013316977769136429	0.0025474969297647476	-0.07576299458742142	-0.1210135817527771	0.02234472893178463	-0.1556154042482376	0.0536247119307518	0.038126226514577866
